location,sex,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Oman,Female,72.66920838526626,73.34664049321991,73.69384618927313,74.1335193382624,74.546380926278,74.98047712673558,75.42588495783642,75.80014476415231,76.13472814573565,76.53396045547525,76.7518017910302,77.20290522645507,77.30465721241913,77.48074719237323,77.79112749426949,77.75326935813757,77.63761950518155,77.54498623184824,77.84970335014347,77.91179892523532,77.72924247083957,77.75836774880877,77.96301813463522,78.0914334173932,78.08967170627662,78.01069205267339,78.18319100214303,78.28027211911406,78.53551426565778,78.78532249914872,76.6316103602901,75.3468774753299,78.72735083869838,79.4854218291106
Oman,Male,66.23271662084647,66.78617989790898,67.17613825846163,67.56336919710874,68.02374645883668,68.48187072182722,68.92025044681675,69.33245380432606,69.66646698630942,70.08524075624561,70.32192190733932,70.66223607652672,70.7459640062573,71.0255553727736,71.18268335553724,71.25526960764137,71.22158154698307,71.21539354821543,71.33414018206113,71.38414421208451,71.48247468057004,71.63235687504579,71.81069203782421,72.13411281280706,72.36322874686009,72.44148369717995,72.67923667305935,73.02876899259591,73.54794425151265,73.99502453388706,71.52081002877995,70.81991878598852,74.5242043816229,75.15674667666275
Pakistan,Female,62.589092219354434,62.695673997074934,62.80777518272694,62.93978190774437,63.19183120816154,63.40071786645009,63.77972635721176,64.09525653710027,64.39897920678914,64.78592714073115,65.07950600247129,65.40727177927666,65.66163829807535,65.93394023487244,66.14617409085172,64.64686592665403,66.6396058248242,66.79894274481441,67.00388424745302,67.16528626489242,67.3225729166743,67.54430193703949,67.61785254692168,67.67287123874573,67.82718388459973,68.12670479716621,68.39391448196768,68.76797472309609,69.09560870149632,69.36351462029727,67.3267307166296,66.56981573278368,69.61820075122931,70.09624916079873
Pakistan,Male,61.70240451667741,61.793192201095714,61.926316354510114,62.01986798806179,62.21714713514611,62.33454332491852,62.61355230194072,62.835572503293136,63.04714500765062,63.30126968805379,63.537407832992386,63.79437220122597,63.987160239958634,64.22486284348825,64.43431803645174,63.54672073673636,64.91643817907719,65.10867182510155,65.3579121891174,65.5765922378474,65.86312400003544,66.29586399334212,66.57484174682116,66.87038920190928,67.17331638933747,67.54974877710639,67.95003449540586,68.35285617685734,68.73986050780614,69.09404642579594,66.4287233185357,66.18965802764151,69.55099313031982,69.98726759960054
Palau,Female,69.02242032125261,69.11301659646581,69.19316968061534,69.22536293489549,69.24893405529012,69.28695947810814,69.27363765597744,69.35698136141481,69.35826754310851,69.41584889478798,69.44831939022896,69.48330037894964,69.51957272522853,69.55375151837315,69.54889206641047,69.60159156710127,69.69504965970377,69.81011675774768,69.92289802388953,69.95719894517143,69.98313145192706,70.02149303359704,70.02518230148199,69.98525791756646,69.96499964398411,69.99930521963843,70.10047479180992,70.23207449455973,70.32901640816615,70.40052019935246,69.7824316528212,68.32935230541788,69.90018229194908,70.17496712212109
Palau,Male,63.9531453807926,64.165579693324,64.36253497418177,64.48462509324172,64.55452618757656,64.65926332920779,64.62494440315677,64.9963450226705,65.08816313608496,65.18122813189949,65.25638182617708,65.40053298448136,65.54634719947714,65.6429577409615,65.72021817554972,65.87937719532037,66.05128312411951,66.24812577239705,66.39079135690726,66.44252215895094,66.51417812847963,66.65520540465523,66.79706589829522,66.89080864185806,66.96078142998877,67.06568327380766,67.25496196218339,67.47315469649114,67.652747507015,67.78017059225576,67.07856029301891,65.333690554197,67.2892797108306,67.73859167875695
Palestine,Female,73.35926099064254,73.48056782980714,73.59837339138825,73.733860331167,73.88400075169105,74.02770049435931,74.16321245151146,74.36315007427292,74.5525391341877,74.75962370342012,74.87175458697958,74.95951069164022,74.96466800236863,75.15293945409236,75.22028333000415,75.45767834422631,75.46224257738369,75.65894579403576,75.77112075025902,75.95123309358742,76.24292808833894,76.47034860636157,76.8537189907074,77.23099885749471,76.8667699578579,77.58071893776248,77.88572702683793,78.12274441348947,78.34150100064136,78.53055215312668,77.79490287760596,76.42971471399845,78.36746972232118,72.02496359582548
Palestine,Male,68.33556509631357,68.52269794304247,68.72856724942547,68.93814136863135,69.19009301637033,69.4413997220157,69.6339902328385,69.97271045485745,70.22829024957633,70.46611435911274,70.59480409991907,70.58447816602975,70.4181467984821,70.86944301924325,70.88573756440019,71.40744958217631,71.110676483951,71.38811527600274,71.43405722236993,71.67943661648908,72.58696400221179,72.87335162969815,73.22573748750368,73.91166811653255,72.11213565764095,74.20785414091623,74.51919418321765,74.78637283863921,74.99310926207795,75.09407643959135,74.29772339699569,72.81543961016712,74.92444866608969,60.73907185199482
Panama,Female,78.61664075037599,78.76247685876878,78.84361372279251,78.96086798772376,79.0648502139847,79.25342864068587,79.27636208344569,79.28548991238634,79.62515930844476,79.91930499210652,80.13243924093165,80.33031048282132,80.42435566586578,80.50817171971852,80.4839686389681,80.50653815438004,80.67266826370542,80.97817420344914,81.16628535371876,81.21538031665851,81.244416229994,81.24403631870506,81.3081926791022,81.25842466600294,81.30065326045585,81.44044070175947,81.56125796444628,81.6512004991355,81.85182513408999,81.93030456774184,80.03772007118356,80.18973667924156,81.33313322040554,81.87410617032972
Panama,Male,73.79673371389559,73.86576136500078,73.86407747106173,73.77818854344495,73.76967894323137,73.81377109481151,73.9099580590164,74.04477922899142,74.43576003624669,74.76755951382961,75.03272881047417,75.12253717114287,75.2887340979806,75.33156114606237,75.28330462552883,75.31239450150038,75.31138284294846,75.38243634221361,75.38264864671704,75.34197665181887,75.23424509457058,75.31539959092049,75.46506416624793,75.55790095463108,75.76181053623682,75.90678832244448,75.97294834939437,76.06793070715209,76.10769102535686,76.04327965758549,73.63180430112011,74.2106896505251,76.05176540011624,76.58465771344466
Papua New Guinea,Female,63.71921241080952,63.59155915070976,63.863092091574536,64.01045248175168,64.21095587839564,64.38032256724655,64.46383191284156,64.59028873564368,63.592147064224974,64.65535831747042,64.66586922095809,64.70985579923564,64.62402800312861,64.77025079559822,64.89576956716866,65.03082801281867,65.17440882582058,65.17403463388827,65.42449649477079,65.55071463236219,65.49735121609488,65.5362262219882,65.63658013307733,66.0880583572993,66.23713288339654,66.22102295401392,66.6011884784069,66.78156062087147,66.94148659998372,66.98151430745706,67.24819086936073,66.96552076032667,66.82846132431644,66.95898187526653
Papua New Guinea,Male,60.528174613470824,60.48714095279994,60.77478584889088,61.023209411496744,61.26080021879985,61.51235419359657,61.70825651507414,61.97544740966667,61.43059160899314,62.19476684335143,62.31302944188959,62.41108423298825,62.42667578746726,62.61399910923982,62.73749009068789,62.8681566388892,63.027778075135295,63.094675604030506,63.33584272842146,63.480857609933416,63.55514249683976,63.69191254171293,63.788820941477375,64.34196545937868,64.60874580916254,64.75285495286096,65.1267558829159,65.35303665696684,65.55029161634538,65.66985868224447,65.86351322178409,65.10484676446765,65.63752764038831,65.84308422003647
Paraguay,Female,76.68212090717446,77.01238703249108,76.93776659243913,76.76466169229043,76.67143063608779,76.65091496819595,76.6463041022581,76.84211012919181,76.91236882664352,77.03081808148967,77.08977051940391,77.21796218341903,77.20507095015822,77.09355952957898,76.78023784546423,76.71986357652536,76.66585552084463,76.75506962295927,76.85678883046674,76.82392970701663,76.75791166955545,76.81861499636945,76.87706364897633,76.8615782177566,76.96459163780743,76.9131895678987,76.7489183991045,76.91571639232852,76.89372898934955,76.78714510734679,75.8869868948816,70.7605657631401,75.68454302834724,76.24670306589731
Paraguay,Male,73.29071573397673,73.41474452818417,73.23060352666374,73.02598607108435,72.70838935284607,72.50126417257586,72.30375902083665,72.34454251910135,72.22427837539644,72.22478411200345,72.25123993896018,72.4182824195593,72.40954644970567,72.28071209137968,71.60719951262254,71.80716954990251,71.64484491468656,71.5100499455651,71.45466274742519,71.21531680794895,71.090564497995,71.18713715294197,71.24417594002993,71.22336489148366,71.16525634289742,70.93632053666524,70.72515547876858,70.82232742953028,70.69687540722731,70.463273996075,69.2395138278519,64.21866920794055,69.3971871511739,70.03442518631572
Peru,Female,74.77226716611196,73.93823221449563,75.03280785974846,74.95582047940736,74.9569136293116,74.97709486056281,75.35485767637043,75.89613212934883,76.5161388781728,77.37267145957236,78.11896483719215,78.67643767190795,78.91185219198809,78.88725708889706,79.11473856724984,79.5925403880382,80.18914862135516,80.45095948795667,80.60926604622638,80.52018082978134,80.71843146397335,81.14705733899429,81.54001126805774,81.95819188502144,82.35379090599487,82.64398760140631,82.43110927659991,81.67952552962993,81.33782547367875,81.32908176009326,76.11168550163478,74.19251718344495,80.00172763154272,78.9561639658475
Peru,Male,70.9654510258629,69.66390260155408,70.9435125969572,70.82640672432063,70.92523009006871,70.98058784221404,71.21831120495693,71.88102131410034,72.60870406172437,73.61337158171673,74.50934427018932,75.35804950319134,75.75603302488307,75.72738965784151,75.9004503494251,76.39355757532913,76.96335820481751,77.18883222114961,77.34432916633779,77.19536819931577,77.33452678516056,77.81449317024749,78.26722937364285,78.78098212743635,79.18794272461182,79.54711815743995,79.33348901026515,78.6372798985388,78.161291572624,77.8725068557997,69.2602740099137,68.275822144953,76.01713983157266,75.28095853556057
Philippines,Female,72.24946794795756,72.66851078045357,73.1486534204147,73.26246003957209,73.45948574095559,73.50316426782464,73.57486675327168,73.83748233118561,74.03273125559782,74.2567891769788,74.15730097964403,74.01174395481974,73.92944493132788,74.25739570110912,74.36776289306789,74.32733793980209,74.23101181558961,74.55679010091936,74.47501753746124,74.31474484301177,74.41488559127401,74.45158905615047,74.3906251304633,73.97357500909315,74.55780060605758,74.4555061466285,74.37801405838461,74.57783337026733,74.79878116375941,75.0850371573795,75.21458863156427,71.13705255235266,74.12793760264547,75.3518970542212
Philippines,Male,65.64779296171942,66.11782138030789,66.40175892896195,66.46378268079401,66.60837379502945,66.7512596010156,66.7463002363825,66.92256511945013,66.98337527908039,67.257347806546,67.09717200557836,66.98997656879922,66.98906578234123,67.2473072009329,67.33489565153317,67.2389202185018,67.19520110169096,67.52330452320707,67.44966743825971,67.3019656672691,67.42042351313735,67.50411012282622,67.54417922407471,67.40173835881555,67.75056555779499,67.56788087962292,67.35890381609194,67.58257564721437,67.93951788045335,68.30662800610416,68.4866505050844,64.82255157868656,67.59672768237041,68.91283429113312
Poland,Female,75.71098526836614,75.62951090311046,75.89464889085383,76.1170712628828,76.3902958509372,76.61606594686994,76.79269976194875,77.06082613288976,77.43147846044818,77.62436544287746,78.06907628757827,78.4507002753193,78.81954909214419,78.98594171188007,79.27849110934692,79.49155982894213,79.68776918134839,79.81815424084847,79.97289153947892,80.12764387119438,80.49112839668166,80.79995567580143,80.8848694759474,81.06569066027437,81.42932274708457,81.48125313275519,81.72354496980891,81.67815367060426,81.66459280807038,81.82398229101673,80.7596286456075,79.71101763708667,81.32115768852739,82.2455487096933
Poland,Male,66.80320054430342,66.5684881566305,66.95595964511466,67.44328860554926,67.80684166423106,67.9657199329432,68.27802051725297,68.56056365824108,68.89297163603445,69.08950059932856,69.71706429028276,70.20843563167021,70.57531294251608,70.72489750378702,70.89903963560215,71.0407123197276,71.15847538692634,71.27720656219005,71.51709470881126,71.82162133479274,72.27590439066259,72.65741719689218,72.83584254719649,73.19363368538741,73.68274865762186,73.73168705661426,73.94748530517217,73.98327946687907,73.97296847542141,74.14258884239898,72.69821838006378,71.8707235364156,73.67725557281217,74.97387398857656
Portugal,Female,77.66621926402657,77.77891408684552,78.18477488442909,78.34063281950155,78.89557303867217,79.05928179737911,79.07432128918612,79.41675859831008,79.6542060220245,79.83313055855841,80.25395688635781,80.5453066251843,80.73686270485135,80.90743883445937,81.61159768345249,82.04634489252676,82.35548554418584,82.47610947948966,82.62610908177201,82.83550525885882,83.08918032259292,83.46096586461532,83.55610836070925,83.87720897094664,84.17856883705437,84.22627303617733,84.3079192785466,84.53054049125494,84.61198648492,84.78930198088487,84.20622040406631,84.192855756556,84.23850686997991,84.83586693103105
Portugal,Male,70.70323317668064,70.6875055448428,71.00138506171714,71.17853943460494,71.82531289233638,71.94634032650531,71.88248389995884,72.33208745541218,72.6076398628707,72.89695037163662,73.39360928032242,73.7400632947881,74.02508342934667,74.40154792894474,75.09203847585847,75.46389881492703,75.77906800711426,76.0534474564893,76.38497150634473,76.67885689906677,76.94411948872562,77.37529762857838,77.5470546805665,77.86997683320674,78.297849229674,78.49393693449757,78.53342047571493,78.75279137995604,78.81980263404309,79.05981209177952,78.45197788076463,78.42010054960362,78.31962340354315,78.96564095204477
Puerto Rico,Female,79.18277489554916,79.36734702673547,79.4709545176607,79.49057054838623,79.546344150954,79.57765439938079,79.63158424522955,79.9617609237646,80.06893965359522,80.25195341174525,80.50411460119716,80.7591883753749,81.11968580967373,81.28200918282371,81.43509248318254,81.65538300640294,81.89511179394063,82.15814817696386,82.37570541091294,82.58124360917415,82.74918189612885,82.80183194167479,83.11988685473727,83.33701611992794,83.64896856460784,84.05751067366403,84.21374831882036,82.3197547884326,84.7430553951567,84.87044297433069,84.45621929659113,84.28487973870344,83.94597213575818,84.50010524711902
